sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
25;SDS011;7;-1.298;36.791;2017-11-01T06:12:29.774570+00:00;P2;6.87
25;SDS011;7;-1.298;36.791;2017-11-01T06:12:29.774570+00:00;P1;15.90
3;SDS011;14;-1.311;36.767;2017-11-01T06:14:34.120677+00:00;P2;6.43
3;SDS011;14;-1.311;36.767;2017-11-01T06:14:34.120677+00:00;P1;12.83
25;SDS011;7;-1.298;36.791;2017-11-01T06:15:00.457237+00:00;P2;6.60
25;SDS011;7;-1.298;36.791;2017-11-01T06:15:00.457237+00:00;P1;19.23
3;SDS011;14;-1.311;36.767;2017-11-01T06:17:04.225022+00:00;P2;5.43
3;SDS011;14;-1.311;36.767;2017-11-01T06:17:04.225022+00:00;P1;15.03
25;SDS011;7;-1.298;36.791;2017-11-01T06:17:30.447151+00:00;P2;8.17
25;SDS011;7;-1.298;36.791;2017-11-01T06:17:30.447151+00:00;P1;15.00
25;SDS011;7;-1.298;36.791;2017-11-01T06:20:00.363146+00:00;P2;7.50
25;SDS011;7;-1.298;36.791;2017-11-01T06:20:00.363146+00:00;P1;19.17
25;SDS011;7;-1.298;36.791;2017-11-01T06:22:30.508334+00:00;P2;8.10
25;SDS011;7;-1.298;36.791;2017-11-01T06:22:30.508334+00:00;P1;16.17
25;SDS011;7;-1.298;36.791;2017-11-01T06:25:00.502822+00:00;P2;7.33
